InwardID,ProductID,SKU,GodownID,Quantity,InwardDate,InwardType
1939,64,MB-SK365,1,2812,2022-12-23,China Import
1940,65,MB-SK366,1,3133,2022-12-23,China Import
1941,66,MB-SK367,1,3102,2022-12-23,China Import
1942,67,MB-SK368,1,3058,2022-12-23,China Import
1943,68,MB-SK369,1,1823,2022-12-23,China Import
1944,69,MB-SK370,1,3069,2022-12-23,China Import
1945,70,MB-SK371,1,1794,2022-12-23,China Import
1946,71,MB-SK372,1,1118,2022-12-23,China Import
1947,72,MB-SK373,1,2301,2022-12-23,China Import
1948,73,MB-SK374,1,779,2022-12-23,China Import
1949,74,MB-SK375,1,2420,2022-12-23,China Import
1950,75,MB-SK376,1,2311,2022-12-23,China Import
1951,76,MB-SK377,1,3086,2022-12-23,China Import
1952,77,MB-SK378,1,1740,2022-12-23,China Import
1953,78,MB-SK379,1,3761,2022-12-23,China Import
1954,79,MB-SK380,1,1625,2022-12-23,China Import
1955,80,MB-SK381,1,2922,2022-12-23,China Import
1956,81,MB-SK382,1,730,2022-12-23,China Import
1957,82,MB-SK383,1,1941,2022-12-23,China Import
1958,83,MB-SK384,1,2578,2022-12-23,China Import
1959,84,MB-SK385,1,803,2022-12-23,China Import
1960,85,MB-SK386,1,1771,2022-12-23,China Import
1961,86,MB-SK387,1,2391,2022-12-23,China Import
1962,87,MB-SK388,1,2351,2022-12-23,China Import
1963,88,MB-SK389,1,654,2022-12-23,China Import
1964,89,MB-SK390,1,733,2022-12-23,China Import
1965,90,MB-SK391,1,2010,2022-12-23,China Import
1966,91,MB-SK392,1,3906,2022-12-23,China Import
1967,92,MB-SK393,1,1675,2022-12-23,China Import
1968,93,MB-SK394,1,814,2022-12-23,China Import
1969,94,MB-SK395,1,3140,2022-12-23,China Import
1970,95,MB-SK396,1,869,2022-12-23,China Import
1971,96,MB-SK397,1,3019,2022-12-23,China Import
1972,97,MB-SK398,1,2933,2022-12-23,China Import
1973,98,MB-SK399,1,2576,2022-12-23,China Import
1974,99,MB-SK400,1,2074,2022-12-23,China Import
1975,100,MB-SK401,1,2395,2022-12-23,China Import
1976,101,MB-SK402,1,2877,2022-12-23,China Import
1977,102,MB-SK403,1,2770,2022-12-23,China Import
1978,103,MB-SK404,1,3743,2022-12-23,China Import
1979,104,MB-SK405,1,3526,2022-12-23,China Import
1980,105,MB-SK406,1,668,2022-12-23,China Import
1981,106,MB-SK407,1,2342,2022-12-23,China Import
1982,107,MB-SK408,1,3817,2022-12-23,China Import
1983,108,MB-SK409,1,2841,2022-12-23,China Import
1984,109,MB-SK410,1,3169,2022-12-23,China Import
1985,110,MB-SK411,1,1271,2022-12-23,China Import
1986,111,MB-SK412,1,8267,2022-12-23,China Import
1987,112,MB-SK413,1,10792,2022-12-23,China Import
1988,113,MB-SK414,1,11214,2022-12-23,China Import
1989,114,MB-SK415,1,5471,2022-12-23,China Import
1990,115,MB-SK416,1,4013,2022-12-23,China Import
1991,116,MB-SK417,1,10381,2022-12-23,China Import
1992,117,MB-SK418,1,4695,2022-12-23,China Import
1993,118,MB-SK419,1,3821,2022-12-23,China Import
1994,119,MB-SK420,1,3929,2022-12-23,China Import
1995,120,MB-SK421,1,1906,2022-12-23,China Import
1996,121,MB-SK422,1,3425,2022-12-23,China Import
1997,122,MB-SK423,1,845,2022-12-23,China Import
1998,123,MB-SK424,1,2566,2022-12-23,China Import
1999,124,MB-SK425,1,3146,2022-12-23,China Import
2000,125,MB-SK426,1,1206,2022-12-23,China Import
2001,1,MB-SK302,1,4029,2023-02-22,China Import
2002,2,MB-SK303,1,7796,2023-02-22,China Import
2003,3,MB-SK304,1,5586,2023-02-22,China Import
2004,4,MB-SK305,1,5599,2023-02-22,China Import
2005,5,MB-SK306,1,6293,2023-02-22,China Import
2006,6,MB-SK307,1,6282,2023-02-22,China Import
2007,7,MB-SK308,1,6995,2023-02-22,China Import
2008,8,MB-SK309,1,3300,2023-02-22,China Import
2009,9,MB-SK310,1,4981,2023-02-22,China Import
2010,10,MB-SK311,1,5054,2023-02-22,China Import
2011,11,MB-SK312,1,4317,2023-02-22,China Import
2012,12,MB-SK313,1,5173,2023-02-22,China Import
2013,13,MB-SK314,1,5348,2023-02-22,China Import
2014,14,MB-SK315,1,4771,2023-02-22,China Import
2015,15,MB-SK316,1,7561,2023-02-22,China Import
2016,16,MB-SK317,1,6897,2023-02-22,China Import
2017,17,MB-SK318,1,2428,2023-02-22,China Import
2018,18,MB-SK319,1,7168,2023-02-22,China Import
2019,19,MB-SK320,1,7302,2023-02-22,China Import
2020,20,MB-SK321,1,4741,2023-02-22,China Import
2021,21,MB-SK322,1,2539,2023-02-22,China Import
2022,22,MB-SK323,1,4700,2023-02-22,China Import
2023,23,MB-SK324,1,2774,2023-02-22,China Import
2024,24,MB-SK325,1,6570,2023-02-22,China Import
2025,25,MB-SK326,1,7557,2023-02-22,China Import
2026,26,MB-SK327,1,5166,2023-02-22,China Import
2027,27,MB-SK328,1,4327,2023-02-22,China Import
2028,28,MB-SK329,1,4064,2023-02-22,China Import
2029,29,MB-SK330,1,7928,2023-02-22,China Import
2030,30,MB-SK331,1,7378,2023-02-22,China Import
2031,31,MB-SK332,1,6937,2023-02-22,China Import
2032,32,MB-SK333,1,3231,2023-02-22,China Import
2033,33,MB-SK334,1,1865,2023-02-22,China Import
2034,34,MB-SK335,1,833,2023-02-22,China Import
2035,35,MB-SK336,1,2886,2023-02-22,China Import
2036,36,MB-SK337,1,3218,2023-02-22,China Import
2037,37,MB-SK338,1,1079,2023-02-22,China Import
2038,38,MB-SK339,1,1932,2023-02-22,China Import
2039,39,MB-SK340,1,1770,2023-02-22,China Import
2040,40,MB-SK341,1,3187,2023-02-22,China Import
2041,41,MB-SK342,1,3360,2023-02-22,China Import
2042,42,MB-SK343,1,3212,2023-02-22,China Import
2043,43,MB-SK344,1,2105,2023-02-22,China Import
2044,44,MB-SK345,1,1028,2023-02-22,China Import
2045,45,MB-SK346,1,2937,2023-02-22,China Import
2046,46,MB-SK347,1,3403,2023-02-22,China Import
2047,47,MB-SK348,1,847,2023-02-22,China Import
2048,48,MB-SK349,1,1768,2023-02-22,China Import
2049,49,MB-SK350,1,2789,2023-02-22,China Import
2050,50,MB-SK351,1,2042,2023-02-22,China Import
2051,51,MB-SK352,1,3135,2023-02-22,China Import
2052,52,MB-SK353,1,3742,2023-02-22,China Import
2053,53,MB-SK354,1,1845,2023-02-22,China Import
2054,54,MB-SK355,1,3830,2023-02-22,China Import
2055,55,MB-SK356,1,1023,2023-02-22,China Import
2056,56,MB-SK357,1,3244,2023-02-22,China Import
2057,57,MB-SK358,1,3378,2023-02-22,China Import
2058,58,MB-SK359,1,3895,2023-02-22,China Import
2059,59,MB-SK360,1,3526,2023-02-22,China Import
2060,60,MB-SK361,1,3307,2023-02-22,China Import
2061,61,MB-SK362,1,2656,2023-02-22,China Import
2062,62,MB-SK363,1,882,2023-02-22,China Import
2063,63,MB-SK364,1,3146,2023-02-22,China Import
2064,64,MB-SK365,1,3246,2023-02-22,China Import
2065,65,MB-SK366,1,2234,2023-02-22,China Import
2066,66,MB-SK367,1,2582,2023-02-22,China Import
2067,67,MB-SK368,1,1982,2023-02-22,China Import
2068,68,MB-SK369,1,574,2023-02-22,China Import
2069,69,MB-SK370,1,1985,2023-02-22,China Import
2070,70,MB-SK371,1,1765,2023-02-22,China Import
2071,71,MB-SK372,1,1238,2023-02-22,China Import
2072,72,MB-SK373,1,1377,2023-02-22,China Import
2073,73,MB-SK374,1,1899,2023-02-22,China Import
2074,74,MB-SK375,1,3638,2023-02-22,China Import
2075,75,MB-SK376,1,2491,2023-02-22,China Import
2076,76,MB-SK377,1,1286,2023-02-22,China Import
2077,77,MB-SK378,1,1427,2023-02-22,China Import
2078,78,MB-SK379,1,1063,2023-02-22,China Import
2079,79,MB-SK380,1,1134,2023-02-22,China Import
2080,80,MB-SK381,1,816,2023-02-22,China Import
2081,81,MB-SK382,1,1711,2023-02-22,China Import
2082,82,MB-SK383,1,3958,2023-02-22,China Import
2083,83,MB-SK384,1,3728,2023-02-22,China Import
2084,84,MB-SK385,1,914,2023-02-22,China Import
2085,85,MB-SK386,1,2579,2023-02-22,China Import
2086,86,MB-SK387,1,3657,2023-02-22,China Import
2087,87,MB-SK388,1,2710,2023-02-22,China Import
2088,88,MB-SK389,1,3920,2023-02-22,China Import
2089,89,MB-SK390,1,3525,2023-02-22,China Import
2090,90,MB-SK391,1,2656,2023-02-22,China Import
2091,91,MB-SK392,1,654,2023-02-22,China Import
2092,92,MB-SK393,1,3211,2023-02-22,China Import
2093,93,MB-SK394,1,1879,2023-02-22,China Import
2094,94,MB-SK395,1,3638,2023-02-22,China Import
2095,95,MB-SK396,1,3031,2023-02-22,China Import
2096,96,MB-SK397,1,1036,2023-02-22,China Import
2097,97,MB-SK398,1,2946,2023-02-22,China Import
2098,98,MB-SK399,1,2043,2023-02-22,China Import
2099,99,MB-SK400,1,1131,2023-02-22,China Import
2100,100,MB-SK401,1,1164,2023-02-22,China Import
2101,101,MB-SK402,1,1240,2023-02-22,China Import
2102,102,MB-SK403,1,3905,2023-02-22,China Import
2103,103,MB-SK404,1,3337,2023-02-22,China Import
2104,104,MB-SK405,1,3658,2023-02-22,China Import
2105,105,MB-SK406,1,3058,2023-02-22,China Import
2106,106,MB-SK407,1,3813,2023-02-22,China Import
2107,107,MB-SK408,1,1178,2023-02-22,China Import
2108,108,MB-SK409,1,3453,2023-02-22,China Import
2109,109,MB-SK410,1,2292,2023-02-22,China Import
2110,110,MB-SK411,1,678,2023-02-22,China Import
2111,111,MB-SK412,1,9731,2023-02-22,China Import
2112,112,MB-SK413,1,8968,2023-02-22,China Import
2113,113,MB-SK414,1,6891,2023-02-22,China Import
2114,114,MB-SK415,1,10277,2023-02-22,China Import
2115,115,MB-SK416,1,7668,2023-02-22,China Import
2116,116,MB-SK417,1,10355,2023-02-22,China Import
2117,117,MB-SK418,1,6833,2023-02-22,China Import
2118,118,MB-SK419,1,2687,2023-02-22,China Import
2119,119,MB-SK420,1,1479,2023-02-22,China Import
2120,120,MB-SK421,1,1767,2023-02-22,China Import
2121,121,MB-SK422,1,3812,2023-02-22,China Import
2122,122,MB-SK423,1,3712,2023-02-22,China Import
2123,123,MB-SK424,1,2421,2023-02-22,China Import
2124,124,MB-SK425,1,3920,2023-02-22,China Import
2125,125,MB-SK426,1,1294,2023-02-22,China Import
2126,1,MB-SK302,1,7556,2023-05-04,China Import
2127,2,MB-SK303,1,6672,2023-05-04,China Import
2128,3,MB-SK304,1,5609,2023-05-04,China Import
2129,4,MB-SK305,1,5782,2023-05-04,China Import
2130,5,MB-SK306,1,4308,2023-05-04,China Import
2131,6,MB-SK307,1,5128,2023-05-04,China Import
2132,7,MB-SK308,1,6119,2023-05-04,China Import
2133,8,MB-SK309,1,6320,2023-05-04,China Import
2134,9,MB-SK310,1,5429,2023-05-04,China Import
2135,10,MB-SK311,1,3327,2023-05-04,China Import
2136,11,MB-SK312,1,3635,2023-05-04,China Import
2137,12,MB-SK313,1,6953,2023-05-04,China Import
2138,13,MB-SK314,1,3133,2023-05-04,China Import
2139,14,MB-SK315,1,4048,2023-05-04,China Import
2140,15,MB-SK316,1,2427,2023-05-04,China Import
2141,16,MB-SK317,1,7252,2023-05-04,China Import
2142,17,MB-SK318,1,5936,2023-05-04,China Import
2143,18,MB-SK319,1,5040,2023-05-04,China Import
2144,19,MB-SK320,1,6542,2023-05-04,China Import
2145,20,MB-SK321,1,2840,2023-05-04,China Import
2146,21,MB-SK322,1,7827,2023-05-04,China Import
2147,22,MB-SK323,1,6226,2023-05-04,China Import
2148,23,MB-SK324,1,3021,2023-05-04,China Import
2149,24,MB-SK325,1,4335,2023-05-04,China Import
2150,25,MB-SK326,1,2687,2023-05-04,China Import
2151,26,MB-SK327,1,3313,2023-05-04,China Import
2152,27,MB-SK328,1,4234,2023-05-04,China Import
2153,28,MB-SK329,1,5680,2023-05-04,China Import
2154,29,MB-SK330,1,6205,2023-05-04,China Import
2155,30,MB-SK331,1,3207,2023-05-04,China Import
2156,31,MB-SK332,1,5583,2023-05-04,China Import
2157,32,MB-SK333,1,2751,2023-05-04,China Import
2158,33,MB-SK334,1,1409,2023-05-04,China Import
2159,34,MB-SK335,1,3845,2023-05-04,China Import
2160,35,MB-SK336,1,2347,2023-05-04,China Import
2161,36,MB-SK337,1,1931,2023-05-04,China Import
2162,37,MB-SK338,1,609,2023-05-04,China Import
2163,38,MB-SK339,1,2199,2023-05-04,China Import
2164,39,MB-SK340,1,718,2023-05-04,China Import
2165,40,MB-SK341,1,2123,2023-05-04,China Import
2166,41,MB-SK342,1,2556,2023-05-04,China Import
2167,42,MB-SK343,1,2031,2023-05-04,China Import
2168,43,MB-SK344,1,1465,2023-05-04,China Import
2169,44,MB-SK345,1,2081,2023-05-04,China Import
2170,45,MB-SK346,1,834,2023-05-04,China Import
2171,46,MB-SK347,1,2035,2023-05-04,China Import
2172,47,MB-SK348,1,1419,2023-05-04,China Import
2173,48,MB-SK349,1,615,2023-05-04,China Import
2174,49,MB-SK350,1,1805,2023-05-04,China Import
2175,50,MB-SK351,1,905,2023-05-04,China Import
2176,51,MB-SK352,1,3937,2023-05-04,China Import
2177,52,MB-SK353,1,3427,2023-05-04,China Import
2178,53,MB-SK354,1,3162,2023-05-04,China Import
2179,54,MB-SK355,1,1873,2023-05-04,China Import
2180,55,MB-SK356,1,3741,2023-05-04,China Import
2181,56,MB-SK357,1,1098,2023-05-04,China Import
2182,57,MB-SK358,1,1063,2023-05-04,China Import
2183,58,MB-SK359,1,656,2023-05-04,China Import
2184,59,MB-SK360,1,1675,2023-05-04,China Import
2185,60,MB-SK361,1,3898,2023-05-04,China Import
2186,61,MB-SK362,1,2435,2023-05-04,China Import
2187,62,MB-SK363,1,3351,2023-05-04,China Import
2188,63,MB-SK364,1,3904,2023-05-04,China Import
2189,64,MB-SK365,1,1068,2023-05-04,China Import
2190,65,MB-SK366,1,3608,2023-05-04,China Import
2191,66,MB-SK367,1,3389,2023-05-04,China Import
2192,67,MB-SK368,1,2421,2023-05-04,China Import
2193,68,MB-SK369,1,2337,2023-05-04,China Import
2194,69,MB-SK370,1,3020,2023-05-04,China Import
2195,70,MB-SK371,1,521,2023-05-04,China Import
2196,71,MB-SK372,1,824,2023-05-04,China Import
2197,72,MB-SK373,1,577,2023-05-04,China Import
2198,73,MB-SK374,1,1548,2023-05-04,China Import
2199,74,MB-SK375,1,1383,2023-05-04,China Import
2200,75,MB-SK376,1,3920,2023-05-04,China Import
2201,76,MB-SK377,1,1112,2023-05-04,China Import
2202,77,MB-SK378,1,2747,2023-05-04,China Import
2203,78,MB-SK379,1,3478,2023-05-04,China Import
2204,79,MB-SK380,1,2993,2023-05-04,China Import
2205,80,MB-SK381,1,2661,2023-05-04,China Import
2206,81,MB-SK382,1,2233,2023-05-04,China Import
2207,82,MB-SK383,1,955,2023-05-04,China Import
2208,83,MB-SK384,1,3679,2023-05-04,China Import
2209,84,MB-SK385,1,1680,2023-05-04,China Import
2210,85,MB-SK386,1,1473,2023-05-04,China Import
2211,86,MB-SK387,1,1733,2023-05-04,China Import
2212,87,MB-SK388,1,999,2023-05-04,China Import
2213,88,MB-SK389,1,695,2023-05-04,China Import
2214,89,MB-SK390,1,1476,2023-05-04,China Import
2215,90,MB-SK391,1,2219,2023-05-04,China Import
2216,91,MB-SK392,1,3117,2023-05-04,China Import
2217,92,MB-SK393,1,3751,2023-05-04,China Import
2218,93,MB-SK394,1,3051,2023-05-04,China Import
2219,94,MB-SK395,1,2372,2023-05-04,China Import
2220,95,MB-SK396,1,757,2023-05-04,China Import
2221,96,MB-SK397,1,954,2023-05-04,China Import
2222,97,MB-SK398,1,3927,2023-05-04,China Import
2223,98,MB-SK399,1,2547,2023-05-04,China Import
2224,99,MB-SK400,1,2944,2023-05-04,China Import
2225,100,MB-SK401,1,2695,2023-05-04,China Import
2226,101,MB-SK402,1,567,2023-05-04,China Import
2227,102,MB-SK403,1,3088,2023-05-04,China Import
2228,103,MB-SK404,1,2610,2023-05-04,China Import
2229,104,MB-SK405,1,2855,2023-05-04,China Import
2230,105,MB-SK406,1,1490,2023-05-04,China Import
2231,106,MB-SK407,1,3443,2023-05-04,China Import
2232,107,MB-SK408,1,1088,2023-05-04,China Import
2233,108,MB-SK409,1,1693,2023-05-04,China Import
2234,109,MB-SK410,1,2258,2023-05-04,China Import
2235,110,MB-SK411,1,506,2023-05-04,China Import
2236,111,MB-SK412,1,8780,2023-05-04,China Import
2237,112,MB-SK413,1,6941,2023-05-04,China Import
2238,113,MB-SK414,1,9825,2023-05-04,China Import
2239,114,MB-SK415,1,6068,2023-05-04,China Import
2240,115,MB-SK416,1,4402,2023-05-04,China Import
2241,116,MB-SK417,1,11576,2023-05-04,China Import
2242,117,MB-SK418,1,8908,2023-05-04,China Import
2243,118,MB-SK419,1,777,2023-05-04,China Import
2244,119,MB-SK420,1,2654,2023-05-04,China Import
2245,120,MB-SK421,1,2728,2023-05-04,China Import
2246,121,MB-SK422,1,2578,2023-05-04,China Import
2247,122,MB-SK423,1,3721,2023-05-04,China Import
2248,123,MB-SK424,1,2579,2023-05-04,China Import
2249,124,MB-SK425,1,2769,2023-05-04,China Import
2250,125,MB-SK426,1,583,2023-05-04,China Import
2251,1,MB-SK302,1,5851,2023-07-15,China Import
2252,2,MB-SK303,1,2356,2023-07-15,China Import
2253,3,MB-SK304,1,7207,2023-07-15,China Import
2254,4,MB-SK305,1,5169,2023-07-15,China Import
2255,5,MB-SK306,1,5058,2023-07-15,China Import
2256,6,MB-SK307,1,4077,2023-07-15,China Import
2257,7,MB-SK308,1,2133,2023-07-15,China Import
2258,8,MB-SK309,1,4925,2023-07-15,China Import
2259,9,MB-SK310,1,2553,2023-07-15,China Import
2260,10,MB-SK311,1,4824,2023-07-15,China Import
2261,11,MB-SK312,1,3975,2023-07-15,China Import
2262,12,MB-SK313,1,7382,2023-07-15,China Import
2263,13,MB-SK314,1,7146,2023-07-15,China Import
2264,14,MB-SK315,1,2849,2023-07-15,China Import
2265,15,MB-SK316,1,6766,2023-07-15,China Import
2266,16,MB-SK317,1,4723,2023-07-15,China Import
2267,17,MB-SK318,1,3092,2023-07-15,China Import
2268,18,MB-SK319,1,2363,2023-07-15,China Import
2269,19,MB-SK320,1,4886,2023-07-15,China Import
2270,20,MB-SK321,1,6472,2023-07-15,China Import
2271,21,MB-SK322,1,4773,2023-07-15,China Import
2272,22,MB-SK323,1,7265,2023-07-15,China Import
2273,23,MB-SK324,1,3434,2023-07-15,China Import
2274,24,MB-SK325,1,7608,2023-07-15,China Import
2275,25,MB-SK326,1,5806,2023-07-15,China Import
2276,26,MB-SK327,1,7696,2023-07-15,China Import
2277,27,MB-SK328,1,5920,2023-07-15,China Import
2278,28,MB-SK329,1,7175,2023-07-15,China Import
2279,29,MB-SK330,1,3493,2023-07-15,China Import
2280,30,MB-SK331,1,3104,2023-07-15,China Import
2281,31,MB-SK332,1,2516,2023-07-15,China Import
2282,32,MB-SK333,1,7865,2023-07-15,China Import
2283,33,MB-SK334,1,3679,2023-07-15,China Import
2284,34,MB-SK335,1,2374,2023-07-15,China Import
2285,35,MB-SK336,1,651,2023-07-15,China Import
2286,36,MB-SK337,1,1701,2023-07-15,China Import
2287,37,MB-SK338,1,1325,2023-07-15,China Import
2288,38,MB-SK339,1,679,2023-07-15,China Import
2289,39,MB-SK340,1,3740,2023-07-15,China Import
2290,40,MB-SK341,1,1317,2023-07-15,China Import
2291,41,MB-SK342,1,671,2023-07-15,China Import
2292,42,MB-SK343,1,1792,2023-07-15,China Import
2293,43,MB-SK344,1,1770,2023-07-15,China Import
2294,44,MB-SK345,1,2611,2023-07-15,China Import
2295,45,MB-SK346,1,2131,2023-07-15,China Import
2296,46,MB-SK347,1,3839,2023-07-15,China Import
2297,47,MB-SK348,1,2724,2023-07-15,China Import
2298,48,MB-SK349,1,2439,2023-07-15,China Import
2299,49,MB-SK350,1,1537,2023-07-15,China Import
2300,50,MB-SK351,1,649,2023-07-15,China Import
2301,51,MB-SK352,1,3585,2023-07-15,China Import
2302,52,MB-SK353,1,3149,2023-07-15,China Import
2303,53,MB-SK354,1,1282,2023-07-15,China Import
2304,54,MB-SK355,1,1671,2023-07-15,China Import
2305,55,MB-SK356,1,1962,2023-07-15,China Import
2306,56,MB-SK357,1,3698,2023-07-15,China Import
2307,57,MB-SK358,1,695,2023-07-15,China Import
2308,58,MB-SK359,1,3185,2023-07-15,China Import
2309,59,MB-SK360,1,1859,2023-07-15,China Import
2310,60,MB-SK361,1,1619,2023-07-15,China Import
2311,61,MB-SK362,1,1009,2023-07-15,China Import
2312,62,MB-SK363,1,3774,2023-07-15,China Import
2313,63,MB-SK364,1,2007,2023-07-15,China Import
2314,64,MB-SK365,1,2289,2023-07-15,China Import
2315,65,MB-SK366,1,2138,2023-07-15,China Import
2316,66,MB-SK367,1,3544,2023-07-15,China Import
2317,67,MB-SK368,1,2301,2023-07-15,China Import
2318,68,MB-SK369,1,2083,2023-07-15,China Import
2319,69,MB-SK370,1,1888,2023-07-15,China Import
2320,70,MB-SK371,1,1265,2023-07-15,China Import
2321,71,MB-SK372,1,2532,2023-07-15,China Import
2322,72,MB-SK373,1,3334,2023-07-15,China Import
2323,73,MB-SK374,1,2537,2023-07-15,China Import
2324,74,MB-SK375,1,2004,2023-07-15,China Import
2325,75,MB-SK376,1,3765,2023-07-15,China Import
2326,76,MB-SK377,1,2626,2023-07-15,China Import
2327,77,MB-SK378,1,1592,2023-07-15,China Import
2328,78,MB-SK379,1,3781,2023-07-15,China Import
2329,79,MB-SK380,1,838,2023-07-15,China Import
2330,80,MB-SK381,1,3478,2023-07-15,China Import
2331,81,MB-SK382,1,2238,2023-07-15,China Import
2332,82,MB-SK383,1,823,2023-07-15,China Import
2333,83,MB-SK384,1,2263,2023-07-15,China Import
2334,84,MB-SK385,1,2967,2023-07-15,China Import
2335,85,MB-SK386,1,3868,2023-07-15,China Import
2336,86,MB-SK387,1,1239,2023-07-15,China Import
2337,87,MB-SK388,1,2734,2023-07-15,China Import
2338,88,MB-SK389,1,1703,2023-07-15,China Import
2339,89,MB-SK390,1,1815,2023-07-15,China Import
2340,90,MB-SK391,1,920,2023-07-15,China Import
2341,91,MB-SK392,1,827,2023-07-15,China Import
2342,92,MB-SK393,1,1843,2023-07-15,China Import
2343,93,MB-SK394,1,3207,2023-07-15,China Import
2344,94,MB-SK395,1,1710,2023-07-15,China Import
2345,95,MB-SK396,1,1755,2023-07-15,China Import
2346,96,MB-SK397,1,2326,2023-07-15,China Import
2347,97,MB-SK398,1,2968,2023-07-15,China Import
2348,98,MB-SK399,1,3439,2023-07-15,China Import
2349,99,MB-SK400,1,2245,2023-07-15,China Import
2350,100,MB-SK401,1,1182,2023-07-15,China Import
2351,101,MB-SK402,1,3325,2023-07-15,China Import
2352,102,MB-SK403,1,2318,2023-07-15,China Import
2353,103,MB-SK404,1,1939,2023-07-15,China Import
2354,104,MB-SK405,1,2331,2023-07-15,China Import
2355,105,MB-SK406,1,673,2023-07-15,China Import
2356,106,MB-SK407,1,3477,2023-07-15,China Import
2357,107,MB-SK408,1,1944,2023-07-15,China Import
2358,108,MB-SK409,1,3018,2023-07-15,China Import
2359,109,MB-SK410,1,2281,2023-07-15,China Import
2360,110,MB-SK411,1,1624,2023-07-15,China Import
2361,111,MB-SK412,1,3939,2023-07-15,China Import
2362,112,MB-SK413,1,4229,2023-07-15,China Import
2363,113,MB-SK414,1,9655,2023-07-15,China Import
2364,114,MB-SK415,1,8952,2023-07-15,China Import
2365,115,MB-SK416,1,11406,2023-07-15,China Import
2366,116,MB-SK417,1,5621,2023-07-15,China Import
2367,117,MB-SK418,1,3510,2023-07-15,China Import
2368,118,MB-SK419,1,1084,2023-07-15,China Import
2369,119,MB-SK420,1,3976,2023-07-15,China Import
2370,120,MB-SK421,1,2988,2023-07-15,China Import
2371,121,MB-SK422,1,3277,2023-07-15,China Import
2372,122,MB-SK423,1,3700,2023-07-15,China Import
2373,123,MB-SK424,1,2294,2023-07-15,China Import
2374,124,MB-SK425,1,642,2023-07-15,China Import
2375,125,MB-SK426,1,1017,2023-07-15,China Import
2376,1,MB-SK302,1,3933,2023-09-15,China Import
2377,2,MB-SK303,1,7285,2023-09-15,China Import
2378,3,MB-SK304,1,5000,2023-09-15,China Import
2379,4,MB-SK305,1,4966,2023-09-15,China Import
2380,5,MB-SK306,1,5136,2023-09-15,China Import
2381,6,MB-SK307,1,6646,2023-09-15,China Import
2382,7,MB-SK308,1,2265,2023-09-15,China Import
2383,8,MB-SK309,1,6956,2023-09-15,China Import
2384,9,MB-SK310,1,3256,2023-09-15,China Import
2385,10,MB-SK311,1,7562,2023-09-15,China Import
2386,11,MB-SK312,1,5685,2023-09-15,China Import
2387,12,MB-SK313,1,5038,2023-09-15,China Import
2388,13,MB-SK314,1,5047,2023-09-15,China Import
2389,14,MB-SK315,1,5636,2023-09-15,China Import
2390,15,MB-SK316,1,2629,2023-09-15,China Import
2391,16,MB-SK317,1,6701,2023-09-15,China Import
2392,17,MB-SK318,1,3127,2023-09-15,China Import
2393,18,MB-SK319,1,6337,2023-09-15,China Import
2394,19,MB-SK320,1,5006,2023-09-15,China Import
2395,20,MB-SK321,1,5260,2023-09-15,China Import
2396,21,MB-SK322,1,4575,2023-09-15,China Import
2397,22,MB-SK323,1,7321,2023-09-15,China Import
2398,23,MB-SK324,1,4283,2023-09-15,China Import
2399,24,MB-SK325,1,4044,2023-09-15,China Import
2400,25,MB-SK326,1,2929,2023-09-15,China Import
2401,26,MB-SK327,1,2212,2023-09-15,China Import
2402,27,MB-SK328,1,3524,2023-09-15,China Import
2403,28,MB-SK329,1,6088,2023-09-15,China Import
2404,29,MB-SK330,1,6241,2023-09-15,China Import
2405,30,MB-SK331,1,5170,2023-09-15,China Import
2406,31,MB-SK332,1,6601,2023-09-15,China Import
2407,32,MB-SK333,1,2964,2023-09-15,China Import
2408,33,MB-SK334,1,1572,2023-09-15,China Import
2409,34,MB-SK335,1,3674,2023-09-15,China Import
2410,35,MB-SK336,1,1566,2023-09-15,China Import
2411,36,MB-SK337,1,3383,2023-09-15,China Import
2412,37,MB-SK338,1,2327,2023-09-15,China Import
2413,38,MB-SK339,1,1378,2023-09-15,China Import
2414,39,MB-SK340,1,3006,2023-09-15,China Import
2415,40,MB-SK341,1,1669,2023-09-15,China Import
2416,41,MB-SK342,1,3342,2023-09-15,China Import
2417,42,MB-SK343,1,2511,2023-09-15,China Import
2418,43,MB-SK344,1,1319,2023-09-15,China Import
2419,44,MB-SK345,1,1002,2023-09-15,China Import
2420,45,MB-SK346,1,1055,2023-09-15,China Import
2421,46,MB-SK347,1,3993,2023-09-15,China Import
2422,47,MB-SK348,1,803,2023-09-15,China Import
2423,48,MB-SK349,1,2351,2023-09-15,China Import
2424,49,MB-SK350,1,1207,2023-09-15,China Import
2425,50,MB-SK351,1,3421,2023-09-15,China Import
2426,51,MB-SK352,1,2323,2023-09-15,China Import
2427,52,MB-SK353,1,859,2023-09-15,China Import
2428,53,MB-SK354,1,3819,2023-09-15,China Import
2429,54,MB-SK355,1,3293,2023-09-15,China Import
2430,55,MB-SK356,1,3963,2023-09-15,China Import
2431,56,MB-SK357,1,1809,2023-09-15,China Import
2432,57,MB-SK358,1,3235,2023-09-15,China Import
2433,58,MB-SK359,1,1923,2023-09-15,China Import
2434,59,MB-SK360,1,3406,2023-09-15,China Import
2435,60,MB-SK361,1,765,2023-09-15,China Import
2436,61,MB-SK362,1,2752,2023-09-15,China Import
2437,62,MB-SK363,1,2720,2023-09-15,China Import
2438,63,MB-SK364,1,1689,2023-09-15,China Import
